"region","total_population","percent_white","percent_black","percent_asian","percent_hispanic","per_capita_income","median_rent","median_age"
49049,551957,83,1,1,11,21335,777,24.4
49051,26661,84,0,1,13,26397,970,33
49053,148244,85,1,1,10,22459,783,34.6
49055,2722,93,1,1,5,20121,483,40.3
49057,238682,77,1,1,17,23545,677,31.8
50001,36943,93,1,2,2,29561,760,42.8
50003,36589,95,0,0,2,29296,767,46.1
50005,31012,95,1,1,1,23919,647,43.1
50007,159711,90,2,3,2,33977,969,36.3
50009,6207,96,1,0,1,21338,572,48.8
50011,48418,95,0,0,1,28394,713,39.9
50013,6952,94,0,0,2,35214,820,47.1
50015,25027,95,1,1,2,27390,743,40.5
50017,28929,96,0,0,1,27755,700,45
50019,27146,96,1,0,1,23213,555,44.8
50021,60530,96,1,1,1,27219,684,45.5
50023,59132,94,1,1,2,30598,737,43.2
50025,43858,94,1,1,2,28473,725,45.8
50027,56150,95,1,1,1,32474,774,46.8
51001,33115,61,29,0,9,23231,528,45.3
51003,103108,77,9,4,6,37474,969,38.6
51005,16066,92,5,0,1,24118,396,47.2
51007,12777,72,24,0,1,24868,602,45.8
51009,32148,76,18,1,2,23469,512,43.6
51011,15208,77,20,0,1,23941,513,42.3
51013,223945,63,8,10,15,63579,1754,33.9
51015,74053,92,4,1,2,27000,668,44.2
51017,4583,91,3,0,3,32166,463,48.3
51019,76463,88,7,1,2,28524,595,45.3
51021,6662,93,5,0,1,20169,458,44.8
51023,33155,93,3,0,1,31160,647,46.4
51025,16930,41,56,0,2,18245,430,41.7
51027,23486,95,3,0,0,17883,423,45.5
51029,17068,61,34,1,2,18204,440,42.2
51031,55012,81,14,1,2,24192,545,42.4
51033,29349,64,29,1,4,26761,834,39.1
51035,29856,95,1,0,3,21145,352,46.1
51036,7118,41,48,0,2,29018,716,48.6
51037,12313,67,31,0,1,18719,368,44.6
51041,328176,64,22,3,8,33220,956,38.2
51043,14299,87,5,1,4,37558,842,45.7
51045,5212,96,0,0,0,22456,344,47.1
51047,48424,72,14,1,9,28104,818,38.9
51049,9859,63,33,0,0,22860,624,44.3
51051,15463,98,1,0,1,20275,341,43.4
51053,28110,63,33,0,3,23395,749,42.4
51057,11151,55,41,0,1,23448,632,44.8
51059,1128722,53,9,18,16,51025,1619,37.4
51061,67463,81,7,1,7,41255,974,41.5
51063,15523,94,2,0,3,23885,402,45.2
51065,26014,79,14,1,3,28669,1067,41.6
51067,56315,87,8,0,3,25219,475,45
51069,81340,85,4,1,7,30769,878,40.1
51071,16907,95,2,1,1,25241,411,43.9
51073,37001,85,8,0,3,29867,724,43.6
51075,21721,77,18,1,2,46366,834,47.2
51077,15573,92,3,0,3,19742,366,47.6
51079,18938,85,6,1,5,28209,738,40.1
51081,11760,38,57,0,4,14450,508,42.9
51083,35506,60,37,1,2,19782,383,45.3
51085,101340,85,9,1,2,34701,902,41.9
51087,318864,55,29,7,5,33634,874,37.9
51089,52580,71,22,1,5,20159,402,46
51091,2244,100,0,0,0,26809,363,59
51093,35740,71,23,1,3,31460,727,44.5
51095,70673,76,13,3,5,39802,1040,45.4
51097,7106,66,27,0,3,25498,663,45.9
51099,24933,74,17,1,4,34529,888,36.6
51101,16097,76,19,1,1,28300,816,40.7
51103,11129,69,28,0,2,31062,670,55.6
51105,25206,93,4,0,2,17899,349,42.8
51107,351129,59,7,16,13,47495,1483,35.3
51109,33986,77,17,1,2,28323,746,43.7
51111,12558,60,34,0,4,18428,423,44.7
51113,13147,85,8,0,2,25349,656,44.6
51115,8880,86,10,0,1,32397,620,51.1
51117,31555,60,35,0,3,20618,429,47.2
51119,10717,78,19,0,2,30297,623,52.7
51121,96467,84,4,6,3,25368,753,27.5
51125,14858,82,13,0,3,27528,570,48.4
51127,19560,80,12,1,2,33689,770,43.1
51131,12184,54,36,1,8,22490,526,48.3
51133,12304,70,29,0,0,31280,547,55.1
51135,15711,55,38,1,4,18917,504,41.5
51137,34596,79,13,1,4,29748,719,42.6
51139,23843,95,2,1,2,22241,517,44.1
51141,18264,90,6,0,3,19311,381,48
51143,62794,74,21,0,2,21667,433,45.5
51145,28207,83,12,1,2,32110,764,43.7
51147,23022,62,33,1,2,17901,606,32.1
51149,37380,56,31,2,7,24785,1076,37.1
51153,437271,46,20,8,21,37215,1363,34
51155,34528,91,6,0,1,25556,418,45.2
51157,7431,89,4,1,3,36567,827,49.1
51159,8989,61,29,2,6,19407,618,43.7
51161,93633,87,6,3,3,31370,739,43.5
51163,22444,93,3,1,2,26767,591,48.3
51165,77785,90,2,1,6,26472,624,41.5
51167,28245,97,1,0,1,20053,364,43.8
51169,22570,97,1,0,1,21295,346,45.4
51171,42724,89,2,1,7,25253,632,43.8
51173,31734,94,2,0,2,21927,388,44.3
51175,18410,60,36,0,1,23259,505,45.4
51177,127691,71,16,2,8,32105,1143,36.7
51179,137145,66,17,3,11,37198,1229,34.7
51181,6823,52,44,1,2,24660,578,47.5
51183,11864,39,56,0,3,15143,554,38.5
51185,43870,94,3,0,1,22721,408,43.1
51187,38481,88,4,1,4,29522,772,40.4
51191,54759,96,1,1,1,25351,448,44.7
51193,17557,64,28,0,6,25992,637,46.6
51195,40530,92,5,0,1,20321,419,39.8
51197,29190,94,4,1,1,23770,449,43.6
51199,66471,73,13,5,5,35876,1264,39.5
51510,149315,52,21,6,17,54861,1459,36
51520,17524,89,6,1,2,20777,451,41.8
51530,6666,89,1,7,1,15707,528,33.8
51540,45084,66,19,7,5,30378,870,29.8
51550,230601,59,29,3,5,29703,984,36.5
51570,17515,77,13,3,5,27572,785,40
51580,5736,82,14,1,1,20055,397,43.7
51590,42450,45,48,1,3,20933,424,41.8
51595,5672,39,55,1,3,20417,447,43.4
51600,23402,60,5,15,16,45545,1588,39.3
51610,13308,73,2,11,10,65600,1493,37.7
51620,8457,38,59,1,1,21621,587,38
51630,27395,60,22,2,11,29090,926,29.4
51640,6876,76,6,0,17,21515,402,45.6
51650,137081,40,49,2,5,25029,837,35.4
51660,51388,69,7,4,18,18324,717,23.5
51670,22279,51,38,1,7,20700,655,36.9
51678,7071,75,11,7,4,14792,665,21.4
51680,78158,63,28,3,3,21650,617,28.7
51683,40743,45,13,5,33,29424,1177,33.3
51685,15625,39,12,10,35,28164,1288,32.7
51690,13624,47,46,0,5,21899,418,42.4
51700,181323,45,39,3,8,25369,801,32.8
51710,245452,44,41,3,7,24657,797,30
51720,4007,87,3,6,2,19647,386,39.3
51730,32123,16,77,1,4,19149,657,39.5
51735,12077,93,1,2,2,38428,1008,43.8
51740,96135,39,52,1,4,23075,786,34.9
51750,17057,83,9,2,3,15556,596,22.3
51760,213735,40,48,2,6,28023,742,32.9
51770,98736,61,27,2,6,23685,576,38
51775,25165,86,8,2,3,27560,690,40.5
51790,24193,82,12,1,3,25182,655,42.3
51800,86184,50,41,1,4,29620,784,38.3
51810,448290,63,19,6,8,32269,1078,35
51820,21150,78,12,1,7,22156,621,38.5
51830,14754,69,15,6,7,24127,952,24.6
51840,27168,68,10,2,16,26182,786,37
53001,19081,36,0,1,61,17564,532,28.9
53003,22040,92,0,1,4,25132,584,44.2
53005,184930,73,1,3,20,28758,726,35.5
53007,74267,69,0,1,27,25564,708,39.3
53009,72397,84,1,1,6,27000,701,50.1
53011,444506,80,2,4,8,28801,866,37.4
53013,3989,89,0,1,6,24400,565,49.5
53015,102338,85,1,1,8,24260,640,41.2
53017,39599,66,0,1,30,23598,724,37
53019,7652,74,0,0,4,20602,442,47.7
53021,86443,42,2,2,51,20412,684,29.1
53023,2230,94,0,1,3,22884,538,49.8
53025,92070,56,1,1,40,20251,596,32.2
53027,71419,80,1,1,10,22387,592,42.7
53029,79329,81,3,5,7,31836,948,44
53031,30083,89,1,2,3,28593,726,55.6
53033,2045756,63,6,16,9,41664,1084,37.2
53035,255441,78,3,5,7,32063,901,39.3
53037,42204,85,1,2,8,24014,693,33
53039,20820,82,1,0,12,22456,666,45
53041,75515,85,1,1,9,22480,673,42.8
53043,10363,92,0,1,3,24951,478,48.3
53045,60791,82,1,2,9,25015,752,45.4
53047,41332,67,1,1,19,22460,513,42.6
53049,20645,83,0,2,9,21923,577,51.7
53051,12968,89,0,0,4,22008,668,49.3
53053,821952,69,6,6,10,28824,888,35.8
53055,15956,89,1,1,6,39266,811,54.4
53057,119343,76,1,2,18,27794,821,41
53059,11243,88,1,1,6,29878,613,45.2
53061,746653,72,2,9,10,32542,989,37.6
53063,480832,86,2,2,5,26093,674,37.2
53065,43548,87,0,1,3,22221,536,46.2
53067,262723,77,3,6,8,29741,896,38.5
53069,4035,89,0,1,4,24483,542,52.1
53071,59726,73,2,2,21,23520,621,36.9
53073,207100,80,1,4,9,27223,813,36.5
53075,46737,80,2,8,5,21188,615,24.2
53077,247408,46,1,1,47,19793,622,32.5
54001,16731,96,1,0,1,18039,379,41.5
54003,108724,85,7,1,4,26469,697,38.4
54005,24000,98,1,0,0,21387,378,41.9
54007,14466,97,0,0,1,19409,341,44.5
54009,23665,96,2,1,1,23819,402,45.9
54011,96824,90,5,1,1,23908,509,38.5
54013,7557,97,0,0,1,19635,353,47
54015,9141,98,0,0,0,16827,327,43.3
54017,8201,96,1,0,0,19992,380,43.7
54019,45534,92,5,0,1,19232,388,43.2
54021,8644,80,11,0,4,17115,420,38.4
54023,11815,97,1,0,1,20052,408,45.6
54025,35666,93,2,0,1,22340,478,45.3
54027,23542,96,1,0,1,18477,414,44.6
54029,30201,95,2,0,1,23845,470,45.6
54031,13936,92,4,0,4,22195,463,44.5
54033,68998,95,2,1,1,24415,464,42
54035,29256,97,1,0,0,23090,451,42.6
54037,55214,84,7,2,5,30912,725,39.7
54039,190781,88,4,1,1,27642,527,42.8
54041,16434,97,1,0,1,21067,428,43.3
54043,21560,98,0,0,0,19114,341,41.9
54045,35760,96,2,0,1,20477,384,42.6
54047,20802,89,9,0,1,14874,295,44.1
54049,56790,93,4,1,1,23807,490,41.1
54051,32480,97,1,0,1,23543,399,44.3
54053,27177,97,1,0,1,19694,354,43
54055,61891,90,6,1,1,20942,421,42.3
54057,27755,94,3,0,1,19111,416,43.2
54059,25931,96,1,0,0,20417,360,41.7
54061,101668,89,4,3,2,26314,647,30
54063,13525,97,1,0,1,20678,394,46.6
54065,17475,96,1,0,1,23456,549,46.1
54067,25930,99,0,0,0,23404,387,43.4
54069,43637,92,4,1,1,27053,437,43.3
54071,7402,95,3,0,1,21979,362,49.1
54073,7636,96,0,0,1,23291,443,43.6
54075,8697,96,1,0,1,21847,369,48.4
54077,33809,93,4,0,2,21097,393,42.3
54079,56596,96,2,0,1,29412,550,41
54081,78493,87,8,1,1,22405,461,41.6
54083,29365,96,2,0,1,21139,416,43.2
54085,10140,98,0,0,1,19632,379,45.2
54087,14636,97,0,0,1,18957,346,44.2
54089,13544,92,5,0,2,20347,355,46.3
54091,16977,96,1,1,1,22799,403,43
54093,6972,98,0,1,0,22321,342,47.7
54095,9033,98,0,0,1,21018,349,46.2
54097,24560,96,1,0,1,20230,426,41.8
54099,41499,98,0,0,1,19867,413,42.5
54101,8927,98,0,0,0,17864,358,46.3
54103,16157,98,0,0,1,21619,353,46
54105,5841,97,1,0,0,22125,363,45
54107,86559,96,1,1,1,24364,465,42.5
54109,22866,98,1,0,0,19009,387,42.8
55001,20451,91,3,0,4,22783,502,51.4
55003,15993,83,1,1,2,22196,499,42.2
55005,45686,94,1,0,2,23852,536,43.9
55007,15050,85,1,0,1,26485,451,50.8
55009,254717,82,2,3,8,27876,616,36.8
55011,13319,96,0,0,2,26170,439,45
55013,15334,91,0,0,2,23963,438,50.9
55015,49678,92,1,2,4,29479,607,39
55017,63209,94,1,1,1,25651,562,40.6
55019,34518,94,0,0,4,21699,431,37.1
55021,56607,94,1,1,3,28967,625,42
55023,16483,96,2,0,1,23020,439,45.9
55025,510198,81,5,5,6,34562,826,34.6
55027,88547,91,2,1,4,25372,635,42
55029,27731,95,1,0,3,30920,585,51.7
55031,43799,92,1,1,1,25191,608,40.6
55033,44159,93,1,2,2,24098,567,34.1
55035,101281,91,1,3,2,26034,618,33.8
55037,4476,98,0,0,1,25142,406,51.1
55039,101920,91,1,1,5,27474,588,41
55041,9150,81,0,0,2,21623,354,45.3
55043,51489,96,1,1,1,22937,527,36.1
55045,37044,95,0,1,3,28187,559,42.2
55047,18966,93,1,0,5,25466,470,45.2
55049,23769,96,0,1,2,27664,536,42.9
55051,5907,97,0,0,1,25435,405,52.4
55053,20543,87,2,0,3,23299,470,42.2
55055,84345,90,1,1,7,26935,642,39.1
55057,26494,92,2,0,3,22363,523,44.4
55059,167738,77,7,1,12,26514,724,37.4
55061,20483,96,0,0,2,26655,501,43.5
55063,117048,91,1,4,2,27550,632,35.4
55065,16835,95,0,0,4,25258,450,41.4
55067,19551,95,1,0,2,23857,508,47.2
55069,28286,96,1,0,1,25856,481,46.1
55071,80521,92,0,3,3,26096,494,44.2
55073,135177,90,1,5,3,28457,584,40.6
55075,41287,96,0,1,2,24450,497,47.2
55077,15140,95,0,0,3,24054,534,48.6
55078,4451,11,0,2,6,14482,303,31.6
55079,955939,53,26,4,14,24984,676,34.2
55081,45274,92,1,1,4,23709,604,39.3
55083,37476,96,0,0,2,26914,493,45.4
55085,35653,95,1,1,1,26432,599,49.9
55087,180430,89,1,3,4,28679,616,37.8
55089,87273,93,1,2,3,43543,720,43.8
55091,7372,97,0,0,1,24951,438,45.2
55093,40799,95,0,1,2,29068,626,35.9
55095,43572,95,0,1,2,26450,587,44.1
55097,70432,92,1,3,3,26071,589,36.2
55099,13800,96,0,1,1,25055,430,50.5
55101,194895,73,11,1,12,27895,645,39.7
55103,17746,95,1,0,2,23765,472,44.1
55105,160727,84,3,1,8,25219,623,38.9
55107,14357,96,1,0,2,21975,448,47.5
55109,86118,94,1,1,2,32955,745,37.6
55111,62992,92,1,1,5,26335,626,40.9
55113,16483,78,1,0,2,25284,473,49.3
55115,41563,87,0,0,3,24638,499,44.3
55117,115226,86,1,5,6,27034,549,41.3
55119,20569,97,0,0,2,24300,460,43.1
55121,29412,92,0,0,7,25502,491,40.7
55123,30279,96,1,0,2,23985,458,42.3
55125,21355,85,0,1,2,26304,528,52.6
55127,103039,86,1,1,11,27410,684,38.9
55129,15700,95,0,1,2,25575,523,49.2
55131,132921,94,1,1,3,33744,696,42.1
55133,393873,90,1,3,4,38684,818,42.8
55135,52125,95,0,0,3,27257,548,44.4
55137,24321,90,2,0,6,23977,509,47.9
55139,169004,90,2,2,4,27770,572,37.7
55141,74012,93,1,2,3,26516,493,43.4
56001,37565,83,1,3,9,24946,671,26.6
56003,11895,88,0,0,9,23812,433,41.2
56005,48013,88,1,1,8,33925,831,32.7
56007,15739,78,1,0,17,26706,664,39
56009,14101,89,0,1,7,30249,577,40.3
56011,7229,97,0,0,3,32083,587,43.4
56013,40755,71,0,1,7,25293,595,38.2
56015,13544,86,0,0,10,25105,515,42.9
56017,4809,93,0,0,4,27259,501,49.6
56019,8600,95,0,0,4,30144,620,44.6
56021,95431,79,3,1,14,30047,693,36.7
56023,18316,93,0,0,4,29915,674,38.1
56025,80011,87,1,1,8,30783,709,36
56027,2516,92,0,1,3,25272,491,43
56029,28985,90,1,1,6,29411,560,43.6
56031,8750,89,0,0,8,25899,467,47.9
56033,29738,92,1,1,4,29892,633,42.2
56035,10117,88,0,1,8,33193,977,38.1
56037,44772,80,1,1,16,30568,784,33.6
56039,22311,81,0,2,15,44231,1015,38
56041,20930,88,0,0,9,25772,533,34.6
56043,8400,82,1,0,14,27394,503,43.4
56045,7152,92,0,1,3,30245,545,42.1
