"region","total_population","percent_white","percent_black","percent_asian","percent_hispanic","per_capita_income","median_rent","median_age"
25005,546433,86,3,2,6,27736,640,39.2
25007,16155,87,3,0,1,33390,982,44.3
25009,735642,77,3,3,16,33828,855,40
25011,71523,93,1,1,3,27544,703,43.3
25013,462270,69,8,2,20,24718,628,38.3
25015,157326,87,2,4,5,28367,741,36.1
25017,1479491,78,4,9,6,40139,1085,38.3
25019,10069,83,7,1,6,53410,1577,39.1
25021,662077,82,5,8,3,42371,1102,40.2
25023,490784,85,8,1,3,33333,909,40.5
25025,704460,49,21,8,19,30720,1055,31.6
25027,791855,82,3,4,9,30557,735,38.6
26001,11238,97,0,0,1,19904,406,54.3
26003,9604,86,8,0,1,19858,392,46.4
26005,111385,90,1,1,7,23108,548,38.1
26007,29958,97,1,0,1,21140,401,44.7
26009,23975,96,0,0,2,23912,487,46.3
26011,16487,95,1,0,1,19073,380,45.7
26013,8882,75,7,1,1,19107,328,42.3
26015,59576,96,0,0,2,24493,514,39.9
26017,108156,92,1,1,5,23049,470,41.2
26019,17705,95,0,0,2,23649,538,44.7
26021,157232,76,15,2,4,24025,484,40.3
26023,46083,91,3,1,4,19049,482,39.1
26025,137112,80,11,2,4,22166,516,38.4
26027,52429,88,5,1,3,22698,450,41.4
26029,26228,95,0,0,1,28403,507,44.2
26031,26699,93,0,0,1,23038,464,45.7
26033,39078,72,5,1,2,20309,413,39.1
26035,31162,96,0,0,2,18491,410,44.7
26037,74235,91,2,1,4,27223,608,37.9
26039,14325,94,2,1,1,21002,428,46.1
26041,37403,94,0,0,1,22064,426,44.5
26043,26584,97,0,0,1,23854,400,44.6
26045,108002,86,6,2,5,25963,614,39.3
26047,32806,92,1,1,1,28308,606,41.9
26049,433054,73,20,1,3,22458,509,37.6
26051,26076,97,0,0,1,20571,415,46.5
26053,16471,91,3,1,2,19933,379,46.2
26055,86061,94,1,1,2,27091,686,40.5
26057,42612,88,3,0,5,18388,442,38
26059,47033,96,1,0,2,20006,479,39.7
26061,36192,94,1,3,1,18267,458,33.1
26063,33642,96,0,1,2,22098,394,45.7
26065,281365,73,11,5,7,23883,631,30.9
26067,64651,89,4,0,4,19386,491,35.9
26069,26422,96,1,1,2,20513,453,49.7
26071,12057,96,1,0,1,19986,372,50.7
26073,69451,88,2,2,3,18510,563,25.1
26075,161569,86,8,1,3,21947,552,39
26077,247246,81,11,2,4,25138,591,33.9
26079,17400,96,0,0,1,19770,460,42.5
26081,599432,77,9,2,9,24791,606,34
26083,2122,98,0,0,0,21307,267,50.6
26085,11625,86,9,0,2,16084,354,48
26087,89944,93,1,0,4,25110,576,40.3
26089,21757,91,0,0,4,32194,609,48.9
26091,100911,88,2,0,7,22529,536,39.4
26093,181350,95,0,1,2,31609,729,39.9
26095,6685,81,10,1,3,17195,453,42.4
26097,11281,77,2,1,1,22170,457,47.1
26099,837490,85,7,3,2,26524,646,39.3
26101,24951,91,3,0,3,21612,448,45.9
26103,66514,93,2,1,1,23347,478,39.6
26105,28715,93,1,0,4,21760,506,44.5
26107,42730,93,3,1,2,18745,497,33.6
26109,24245,95,0,0,1,21624,365,45.3
26111,83626,93,1,2,2,28363,529,39.3
26113,14962,96,0,0,2,19560,493,41.8
26115,152784,93,2,0,3,25520,590,39.2
26117,63553,93,2,0,3,18569,464,38.6
26119,9920,97,0,0,1,19102,464,51.7
26121,173223,78,14,1,5,19719,504,37.5
26123,48962,91,1,0,5,20870,457,39.6
26125,1201113,76,13,6,3,36138,747,39.5
26127,27029,84,0,0,13,18402,435,41
26129,21862,96,0,0,1,18321,406,46.6
26131,6976,96,0,0,1,21448,335,51.8
26133,23681,96,0,0,1,17861,389,41.2
26135,8884,97,0,0,1,18524,403,48.9
26137,24445,96,0,0,1,22568,538,42.1
26139,261376,86,1,3,8,25045,623,34
26141,13697,97,0,0,1,20870,376,50.5
26143,24932,97,0,0,1,20194,429,51.8
26145,202336,71,18,1,8,21662,511,39
26147,165719,92,2,0,3,23828,549,40.2
26149,61848,89,3,1,6,20192,487,38
26151,44010,95,0,0,3,19645,450,41.4
26153,8640,88,2,0,0,20455,379,47.5
26155,71621,95,1,0,2,21869,521,39.4
26157,56543,94,1,0,3,19937,440,40.7
26159,76585,83,4,0,10,22002,460,39.4
26161,343947,73,12,8,4,31316,766,32.8
26163,1870362,49,41,3,5,22125,599,36.5
26165,32653,96,0,0,2,19952,491,39.9
27001,16325,95,0,0,1,22966,386,50.7
27003,327544,86,4,4,3,29347,804,36.4
27005,32274,88,0,0,1,24385,463,42.4
27007,43781,75,1,1,1,21016,488,33
27009,38148,94,2,1,2,23648,586,33.7
27011,5324,98,0,0,1,23746,354,48.4
27013,62719,91,2,2,3,23691,612,29.7
27015,26030,95,0,1,3,24591,409,42.7
27017,34958,89,2,1,1,23932,534,40.1
27019,88668,91,1,3,4,35807,817,35.9
27021,28648,86,0,0,1,24348,465,45.6
27023,12426,92,1,0,4,23610,425,42.8
27025,52844,95,1,1,2,26576,692,37.6
27027,57089,91,1,1,4,23011,523,32.1
27029,8593,87,1,1,1,20913,381,42.1
27031,5211,88,0,1,2,28873,448,49.5
27033,11712,90,0,2,5,23162,345,43.6
27035,61836,96,1,0,1,24282,549,42.4
27037,393380,83,4,4,6,34142,825,36.1
27039,19829,94,0,1,4,26969,514,36.3
27041,35909,97,1,0,1,25633,505,42.9
27043,14819,93,0,0,5,22667,335,45.3
27045,20978,98,0,0,1,23758,410,42.6
27047,31387,89,1,1,8,23645,425,44.1
27049,45930,94,1,1,3,27472,556,41.1
27051,6082,97,0,0,1,23233,386,45.8
27053,1136522,73,11,6,6,35902,788,35.9
27055,19226,97,0,0,1,24865,439,42.9
27057,20205,94,0,0,2,24413,474,46.3
27059,37682,95,1,1,2,25165,692,36.7
27061,44835,93,0,0,1,23465,482,44.5
27063,10403,95,0,2,2,25144,400,44
27065,16379,96,1,0,1,21304,583,41.3
27067,41869,86,2,0,11,25844,481,39.2
27069,4620,97,0,0,1,25030,343,47.6
27071,13461,94,0,0,1,24576,385,46
27073,7343,97,0,0,1,24291,342,47.9
27075,10900,96,0,1,1,26087,472,47.7
27077,4147,96,1,1,0,27192,394,48.1
27079,27719,93,0,0,5,25958,503,39.4
27081,5935,98,0,0,1,24922,347,45.7
27083,25606,88,2,2,6,23755,469,34.7
27085,36789,93,0,1,5,27590,561,38.6
27087,5359,52,0,1,2,17999,347,36.3
27089,9580,95,1,0,3,24552,376,43.7
27091,20865,95,0,0,3,25321,361,44.7
27093,23371,95,0,0,3,23839,523,40.8
27095,26075,91,0,0,1,21744,498,39
27097,33093,97,0,0,1,22934,478,40.1
27099,38855,86,2,1,9,23740,509,39.4
27101,8779,96,0,0,2,24045,379,46.9
27103,32271,92,2,1,3,25656,599,33
27105,21030,70,3,5,20,20953,436,37.5
27107,6865,92,0,0,4,22817,333,44.9
27109,141244,84,5,5,4,32704,650,36
27111,57539,95,1,0,3,23445,453,45.3
27113,13862,93,0,1,2,22687,411,39.5
27115,29413,91,2,0,2,21328,506,41.5
27117,9570,93,0,1,3,22289,382,42.8
27119,31336,91,1,1,5,23105,467,40.4
27121,11064,98,0,0,1,25935,465,45.1
27123,503113,68,10,11,7,28956,728,34.7
27125,4094,95,1,0,2,23171,387,42.6
27127,16069,89,1,3,2,23548,418,42.6
27129,16007,92,1,0,6,23956,412,43.3
27131,63087,86,3,2,8,24678,647,34.3
27133,9606,96,1,0,2,23079,414,40.5
27135,15864,94,0,2,1,22975,431,39.9
27137,199472,93,1,1,1,25014,551,40.7
27139,126139,85,3,5,4,33612,807,34.4
27141,86823,93,2,1,2,27376,741,33.4
27143,15219,91,0,1,7,24073,479,40
27145,147927,91,3,2,3,24816,615,33.1
27147,36434,90,3,1,6,25062,573,38
27149,9711,93,1,1,3,24585,470,35
27151,9946,93,3,0,3,21571,343,44.2
27153,24804,93,0,1,4,21014,441,41.4
27155,3657,94,0,0,2,24188,368,46.6
27157,21743,96,1,0,2,26282,477,42.4
27159,13809,96,1,0,1,19344,353,43.5
27161,19168,91,1,1,5,23121,481,39.5
27163,232536,86,3,5,3,36248,888,37.6
27165,11212,77,0,2,20,22334,431,42.3
27167,6636,96,0,0,2,24447,420,43.1
27169,51304,93,1,2,2,21864,509,32.5
27171,120764,94,1,1,2,28454,665,34.1
27173,10514,93,1,0,3,23171,389,42.8
28001,32659,40,59,0,1,17473,353,39.4
28003,36708,85,11,0,3,17954,323,39.3
28005,13318,57,42,0,0,16861,287,42
28007,19545,56,42,0,1,17659,357,39.1
28009,8652,61,38,0,0,14998,362,39
28011,35063,33,65,1,1,16051,392,33.6
28013,14945,66,28,0,5,15183,304,38.9
28015,10608,64,35,1,0,16025,349,40.6
28017,17689,53,42,0,3,15985,236,37.4
28019,8680,68,32,0,0,16545,233,41.6
28021,9928,15,85,0,0,12571,333,32.8
28023,16808,64,35,0,0,16467,353,39.3
28025,20883,41,58,0,0,17604,354,37.5
28027,26681,23,74,1,1,15687,341,32.2
28029,29521,46,51,0,2,17473,306,36.1
28031,19557,63,34,1,1,17713,282,36.8
28033,154715,72,19,1,5,24531,713,34.8
28035,74290,60,36,1,3,19272,491,30.8
28037,8130,64,35,0,0,21583,296,40.7
28039,22061,88,9,0,2,19452,361,35.4
28041,14009,72,25,0,1,14064,308,35.8
28043,22169,57,41,1,1,19701,332,38.5
28045,42408,86,7,1,3,21935,687,40.8
28047,181791,68,22,3,5,22880,689,35.8
28049,246067,29,68,1,1,20676,560,32.8
28051,19597,17,82,0,0,11585,253,31.9
28053,9610,24,75,0,2,13282,311,34.8
28055,1893,40,60,0,0,11810,212,36.2
28057,23329,91,6,0,1,18517,343,38.4
28059,137082,71,22,2,4,22655,628,37
28061,17383,46,52,0,1,18268,320,39.4
28063,7970,14,86,0,0,12534,207,41
28065,12666,39,59,1,0,15120,284,39.7
28067,67144,66,28,0,5,18632,380,37
28069,10470,36,59,0,1,12903,262,37.7
28071,45859,71,24,2,2,21267,575,26.8
28073,52559,78,17,1,2,26052,633,33.4
28075,79405,55,42,1,2,20116,422,36.6
28077,13016,66,32,0,2,19142,368,38.2
28079,23547,50,40,0,4,14617,338,32.9
28081,81446,69,27,1,2,21831,419,35.7
28083,33109,25,70,1,2,12957,309,32.4
28085,34622,68,30,0,1,20620,335,37.4
28087,59482,54,43,1,2,21273,421,36
28089,91987,57,38,2,3,31517,661,35.4
28091,26758,65,33,0,0,17549,335,37
28093,37002,49,48,0,3,16825,380,38.1
28095,37282,68,30,0,1,18884,309,38.8
28097,11138,53,46,0,0,16584,305,39.8
28099,29545,61,21,0,2,17609,335,35.3
28101,21828,63,30,0,1,16727,325,37.6
28103,11747,28,70,0,0,12759,277,37
28105,46529,58,37,2,2,19356,490,25.1
28107,34782,49,49,0,1,15987,405,35.8
28109,55923,83,12,1,3,20014,444,38.4
28111,12243,78,21,0,0,18238,324,38.6
28113,40284,47,51,1,1,17620,372,37
28115,29523,80,13,0,5,17820,393,35.9
28117,25411,84,13,1,1,17068,350,38.3
28119,8551,30,70,0,0,13080,237,37.6
28121,138523,77,19,1,2,26637,658,35.7
28123,28180,52,39,0,9,16608,387,35.3
28125,4797,26,73,0,0,14322,287,37.5
28127,27575,63,35,1,1,18397,426,37.6
28129,16443,75,24,0,1,18686,330,38.4
28131,16923,78,20,0,1,21691,462,35.9
28133,30504,26,72,0,1,11993,322,33.2
28135,15270,37,58,1,5,12687,198,35.7
28137,28198,66,30,0,2,18318,437,36
28139,21993,79,15,0,4,16365,326,38.1
28141,19535,94,3,0,3,17017,293,42.1
28143,10817,24,73,1,2,15711,480,31.2
28145,26922,80,14,0,4,17945,392,37.3
28147,15530,53,45,0,1,16157,315,36.6
28149,48890,50,46,1,2,22079,447,37.5
28151,52455,28,70,1,1,15946,370,34.8
28153,20971,60,38,0,1,17099,316,37.2
28155,10139,78,19,0,1,17888,288,39.4
28157,10070,29,70,0,1,14333,194,36.8
28159,19378,52,47,0,0,17244,371,38.9
28161,12869,60,39,0,1,16623,248,39.9
28163,28402,38,57,0,3,14339,351,34.8
29001,25315,93,2,1,2,17098,405,28.5
29003,17006,96,0,0,1,24009,480,41
29005,5811,97,0,0,0,23659,290,45.8
29007,25684,89,7,0,2,18800,390,38.3
29009,35753,89,0,1,7,19363,376,40.3
29011,12634,95,0,0,1,19117,319,39.7
29013,17132,96,1,0,1,19056,361,40.7
29015,18975,96,0,1,1,19955,374,50.6
29017,12445,97,0,0,1,18172,340,41.9
29019,158067,82,9,4,3,25124,580,29.5
29021,88195,87,4,1,5,21638,474,37.1
29023,42437,90,5,1,2,19368,376,40.4
29025,9380,96,1,0,1,19499,377,41.2
29027,43769,91,4,1,2,22602,395,37.2
29029,43157,96,1,0,2,25509,482,47.8
29031,74283,89,7,1,2,23014,463,36.3
29033,9485,96,1,0,1,25021,309,42
29035,6141,95,0,0,1,15881,270,41.5
29037,97598,90,3,1,4,26326,654,37.4
29039,14091,96,0,0,1,16432,332,44.5
29041,7871,96,2,0,1,19978,273,45.1
29043,74156,94,1,0,2,23720,529,36
29045,7169,98,0,0,0,19114,303,42.3
29047,215015,85,3,2,6,28204,609,36
29049,20682,95,1,0,2,24629,467,40.8
29051,74767,84,11,1,2,25935,436,36.8
29053,17583,89,6,0,1,19234,401,37.7
29055,24640,97,0,0,1,17317,401,39.7
29057,7929,95,0,0,1,16638,304,45.1
29059,16813,96,0,0,1,18400,349,41.4
29061,8359,98,0,0,1,19900,355,40
29063,12872,86,9,0,2,16916,371,39.7
29065,15497,96,1,0,1,18111,341,42.6
29067,13689,98,0,0,1,15117,293,42.9
29069,32140,83,10,0,5,16619,298,39.2
29071,100737,96,1,0,1,23365,474,38.5
29073,15334,97,0,0,1,21240,360,44
29075,6760,98,0,0,1,19021,307,42.4
29077,270190,90,3,2,3,23443,507,35.6
29079,10214,96,0,0,1,18148,336,42.7
29081,8941,97,0,1,1,18967,280,43.5
29083,22373,96,1,0,2,20304,339,43.3
29085,9579,97,0,0,0,18215,291,51.9
29087,4944,97,0,1,0,21666,295,45.4
29089,10120,91,5,0,1,21829,299,39
29091,39763,95,0,1,2,17135,355,39
29093,10670,96,1,0,1,17200,321,41.9
29095,666997,64,24,2,8,25213,569,36.1
29097,115029,87,2,1,6,19899,442,35.1
29099,216262,96,1,1,2,24586,541,37.1
29101,52041,88,4,1,3,20405,491,29.6
29103,4134,98,0,0,1,18481,262,44.1
29105,35357,95,1,0,2,19858,397,38.5
29107,33313,93,2,0,2,23043,401,40.2
29109,38373,92,0,0,6,18777,399,38.6
29111,10235,94,3,0,1,18973,327,39.2
29113,51333,94,2,0,2,21862,522,35.1
29115,12824,97,1,0,1,20742,314,42.6
29117,14961,95,3,0,1,20295,358,41.3
29119,23016,82,1,1,11,17070,387,36.4
29121,15539,95,2,0,1,18411,317,42
29123,12269,97,0,1,1,17239,331,40.1
29125,9203,97,1,0,2,19155,306,41.9
29127,28579,91,5,0,1,20718,363,38.6
29129,3731,97,0,0,1,19031,253,43.9
29131,24805,96,1,0,1,18202,408,40.2
29133,14143,74,21,0,4,15927,297,38.9
29135,15468,91,3,0,4,19267,361,36.8
29137,9078,95,3,0,1,19834,338,43.2
29139,12247,95,1,0,1,19634,362,42.2
29141,20631,96,1,0,2,18789,359,46.2
29143,18847,81,16,0,1,18811,283,39.8
29145,57561,88,1,1,4,20832,409,38.4
29147,23031,94,2,2,2,18909,406,28.3
29149,10739,95,0,0,1,15093,293,45
29151,13768,98,1,0,1,21484,353,39.6
29153,9688,97,0,0,1,17298,302,47.9
29155,18587,70,28,0,2,15841,283,36.3
29157,18919,97,0,0,1,22200,422,39.1
29159,41587,88,3,1,7,19351,417,37
29161,44473,91,2,3,2,20817,420,34.1
29163,18590,89,7,0,2,18769,370,40.1
29165,86894,85,5,2,5,34037,688,38.2
29167,30729,90,0,0,2,18138,414,37.7
29169,49114,73,12,3,9,19800,665,26.6
29171,5040,95,0,0,4,20005,332,39.4
29173,10127,97,0,0,1,22605,359,43.7
29175,25495,90,6,0,2,17049,368,37.8
29177,23667,95,1,0,2,25244,433,39.6
29179,6698,96,1,0,0,16964,267,44.5
29181,14057,98,0,0,1,15115,301,41.6
29183,350606,90,4,2,3,30664,690,36.6
29185,9757,96,0,0,0,18309,270,47.6
29186,18205,97,1,0,1,22665,383,42.9
29187,64239,93,4,0,1,18852,421,38.1
29189,999454,70,23,3,2,33344,641,39.4
29195,23126,84,6,0,8,18581,326,38
29197,4361,99,0,0,0,18410,292,40.9
29199,4831,99,0,0,1,19895,227,42.2
29201,39370,85,11,0,2,19566,374,38.6
29203,8404,95,0,1,1,15309,268,41.9
29205,6439,97,0,0,1,18056,307,42.6
29207,30089,96,1,0,1,20911,332,40.5
29209,32003,85,0,0,2,21748,433,48.5
29211,6728,82,0,0,16,16633,283,40.3
29213,49324,92,0,0,4,21474,521,40.7
29215,25662,93,3,0,2,15790,340,42.2
29217,20917,96,0,0,2,18314,365,40.1
29219,31635,93,2,0,3,24358,536,39
29221,24981,95,2,0,1,16867,363,39.5
29223,13433,97,0,0,0,17105,290,45.5
29225,35678,95,1,0,2,18699,431,37.1
29227,2188,99,0,0,0,18229,226,47
29229,18731,96,0,0,1,16413,302,40.8
29510,318809,42,50,3,3,21406,502,34
30001,9132,93,0,1,3,21110,394,42.5
30003,12663,31,0,1,4,15066,360,31
30005,6472,49,0,0,1,16813,99,35.3
30007,5287,94,1,0,0,19606,429,42.6
30009,9994,96,0,1,2,24983,487,46.7
30011,1289,98,0,0,0,20681,264,51
30013,80562,88,1,1,3,22963,468,39.2
30015,5765,77,0,0,2,20202,234,41.5
30017,11548,95,1,0,2,21676,384,41.8
30019,1649,95,0,0,0,24737,270,49.2
30021,8933,95,1,0,2,24602,359,42.7
30023,9270,92,1,0,2,21921,376,46.2
30025,2813,97,0,1,2,26819,347,43.5
30027,11513,96,1,0,1,22295,393,46.9
30029,89215,94,0,0,2,24721,588,40.5
30031,87676,94,0,1,3,27423,701,31.8
30033,1224,100,0,0,0,22424,265,46.5
30035,13251,31,0,0,2,17053,298,31.4
30037,810,98,0,0,0,19319,467,49.7
30039,3044,96,0,0,1,23222,387,50.7
30041,16007,73,1,0,2,21420,393,35.6
30043,11166,94,0,1,2,26437,463,45.6
30045,1967,98,0,1,1,24029,240,52.6
30047,28493,69,0,1,3,20164,481,40.9
30049,61643,93,0,1,2,25894,576,40.7
30051,2261,99,1,0,0,19097,348,45.9
30053,19507,95,0,0,2,19626,372,48.4
30055,1714,97,0,0,0,23265,274,46.4
30057,7588,96,0,1,2,32205,509,48.7
30059,2024,94,0,0,6,17318,359,43.2
30061,4193,94,1,1,2,19209,394,47.8
30063,107288,91,0,1,3,24343,618,33.9
30065,4339,96,0,0,2,20875,380,49.5
30067,15752,96,0,0,2,24717,467,44.6
30069,598,83,7,0,3,21008,416,41.6
30071,4206,86,0,0,1,24227,311,47.6
30073,6145,81,1,0,1,18989,417,42.5
30075,1659,94,0,0,2,21543,322,46
30077,7077,92,0,1,2,17849,416,44.5
30079,1089,98,0,0,0,21296,357,55.5
30081,40013,94,0,0,3,23908,581,45.1
30083,9498,94,0,0,3,26888,393,42.3
30085,10273,37,0,0,1,17821,332,32
30087,9134,60,1,1,3,19844,327,37.3
30089,11366,91,0,0,2,18472,415,48.8
30091,3505,94,0,0,0,26537,326,50
30093,33797,92,0,0,4,21357,401,41.8
30095,8934,96,0,0,2,27168,507,45
30097,3717,95,0,0,2,22785,472,45.4
30099,6105,95,0,0,2,20509,397,45.3
30101,5143,93,1,0,2,20464,400,41.9
30103,848,85,0,1,11,20882,306,45.4
30105,7345,87,1,1,1,24305,334,45.1
30107,2118,99,0,0,0,18474,327,51.1
30109,1067,93,1,0,2,22579,244,48.4
30111,144050,88,1,1,5,26152,556,38.3
31001,31126,89,1,1,7,23084,449,37.5
31003,6742,97,0,0,2,20419,301,45.2
31005,426,99,0,0,1,19722,279,39.4
31007,720,93,0,0,5,22042,235,46.4
31009,539,94,0,0,0,20586,247,48.4
31011,5553,100,0,0,0,22790,259,45
31013,11372,85,0,0,9,23434,372,40.9
31015,2107,96,0,0,3,21003,216,47
31017,3192,98,0,0,0,17330,279,48.1
31019,45437,90,1,1,7,22616,492,32
31021,6964,95,1,0,2,23302,341,45.9
31023,8382,97,0,0,2,22494,343,44
31025,25246,96,0,0,2,27584,468,40.7
31027,8906,98,0,0,1,20595,317,43.3
31029,3927,90,0,0,9,22730,307,44.8
31031,5783,91,0,1,1,22601,454,43.9
31033,10049,92,0,2,5,26983,407,41.3
31035,6554,92,0,0,6,21147,355,43.1
31037,10201,61,1,0,36,20872,429,35.3
31039,9243,91,0,0,7,22783,347,43.4
31041,11001,97,0,0,2,21685,267,44.7
31043,20674,59,2,3,33,19048,493,33
31045,9149,89,2,1,3,18573,372,32.9
31047,24245,65,3,1,31,19384,383,36
31049,1963,94,0,0,4,23758,317,49.3
31051,6000,89,0,0,9,20478,341,40.1
31053,36621,89,0,1,9,22049,492,40.1
31055,505545,73,11,2,10,28092,605,33.6
31057,1963,94,0,0,5,24701,242,48.9
31059,5953,95,1,0,3,21990,316,45.4
31061,3229,98,0,0,1,19764,329,47.9
31063,2808,95,0,0,2,22374,314,43
31065,4942,96,0,0,2,21644,276,46.8
31067,22591,96,0,0,2,21619,407,42.8
31069,2060,94,0,0,5,19740,280,51.3
31071,2081,97,0,0,3,19235,232,47.3
31073,2058,95,1,0,4,23132,383,45.4
31075,661,98,0,0,1,20518,267,46.6
31077,2542,99,0,0,0,19235,228,42.3
31079,56899,75,2,1,21,22552,463,35.7
31081,9160,97,0,0,2,23240,394,41.7
31083,3460,98,0,0,1,25050,271,48
31085,1025,95,0,1,4,21977,338,46.4
31087,2925,97,0,0,1,20853,289,48.3
31089,10479,96,0,0,2,22498,293,45.4
31091,690,99,0,1,0,21197,168,51.4
31093,6302,97,0,0,2,22325,335,42.6
31095,7708,96,0,0,2,21976,334,46.1
31097,5211,84,6,0,9,17606,322,43.1
31099,6552,95,0,1,3,27227,383,42.5
31101,8356,93,0,1,5,25315,347,46
31103,740,97,0,0,2,20691,256,53.9
31105,3814,91,0,0,5,22263,409,45.7
31107,8762,89,1,0,2,19894,251,45.8
31109,279428,85,3,3,5,25949,569,32.4
31111,36167,91,1,1,7,25319,436,39.1
31113,682,96,0,0,0,22320,370,45.1
31115,635,96,0,0,3,20004,138,47
31117,489,98,0,0,0,21000,292,36.6
31119,34720,84,1,1,12,22157,420,36.8
31121,7784,95,0,0,3,21819,354,42.1
31123,5071,85,0,1,13,21367,357,43.3
31125,3755,97,1,0,2,21457,312,44.7
31127,7249,96,1,0,2,22151,358,41.7
31129,4583,97,1,0,0,20299,288,48.6
31131,15741,93,0,0,5,23773,458,42.9
31133,2767,97,0,0,1,21865,234,48.6
31135,2983,96,0,0,3,23542,365,42.6
31137,9234,95,0,0,4,23951,345,42
31139,7308,98,0,0,1,21419,319,41.9
31141,31675,86,0,0,12,23358,457,38.3
31143,5412,96,0,0,2,23831,334,44.7
31145,11069,94,0,0,4,21246,382,42.9
31147,8455,94,0,0,1,20516,298,47.1
31149,1651,99,0,0,1,23871,344,48.7
31151,14098,78,1,1,18,20431,494,35.9
31153,152180,84,4,2,7,29212,702,32.7
31155,20543,96,0,0,2,26898,534,41.6
31157,36569,76,0,1,20,21212,423,39
31159,16628,96,1,0,2,26386,412,37.8
31161,5538,84,0,0,3,20066,292,46.3
31163,3144,96,0,0,2,20900,294,47.2
31165,1340,97,0,2,1,25824,269,48.9
31167,6207,94,0,1,4,23018,409,39.4
31169,5262,97,0,0,2,21648,277,48.3
31171,756,97,0,0,0,31499,341,47
31173,6907,39,1,1,3,15686,254,28.9
31175,4284,98,0,0,2,21058,280,47
31177,20148,96,0,0,2,27884,573,40.2
31179,9573,93,0,1,4,19681,373,28.3
31181,3815,95,1,1,1,18906,313,47.4
31183,751,98,0,0,1,20614,402,45.8
31185,13886,94,1,0,4,25412,402,40.6
32001,24946,77,1,3,12,22997,597,38.4
32003,1895521,50,10,8,28,27422,882,35.1
32005,47042,84,0,1,10,35239,862,46.6
32007,47707,70,1,1,22,26879,628,33.6
32009,892,84,0,0,10,34571,310,58
32011,1724,90,0,1,5,30306,435,40.5
32013,15986,70,0,1,23,25965,506,36.6
32015,5545,72,1,0,23,25287,528,36.8
32017,5060,86,4,3,4,18148,535,35.5
32019,51515,79,1,2,14,21041,749,39.6
32021,4812,74,2,2,8,23226,506,50.6
32023,43878,80,2,1,13,22687,669,47.4
32027,6703,69,5,1,21,17519,511,40
32029,4016,85,0,1,7,31079,621,46.4
32031,412844,67,2,5,21,29687,779,36.6
32033,9765,77,1,3,12,21615,559,41.8
32510,55375,72,1,2,20,27568,759,41.1
33001,60142,96,1,1,1,28517,716,43.6
33003,47772,97,0,0,1,28411,696,46.8
33005,77445,96,0,1,1,27045,779,40.1
33007,33445,96,1,0,1,22976,528,45.3
33009,88356,93,1,3,2,28170,769,40.4
33011,399555,88,2,3,5,33108,878,38.5
33013,146785,95,1,1,2,30544,796,40.4
33015,294638,94,1,2,2,35889,919,41.4
33017,122158,93,1,2,2,28059,807,36.5
33019,43643,96,0,0,1,26322,684,43.3
34001,273162,59,15,7,16,27247,828,39.4
34003,896482,64,5,14,15,42006,1132,40.8
34005,447861,72,16,4,6,34802,921,39.6
34007,513574,61,18,5,13,29478,765,37.2
34009,97684,87,5,1,6,33571,817,46.4
34011,155456,52,19,1,25,21883,709,36.5
34013,780872,34,40,5,19,31535,856,36
34015,285223,82,9,2,4,31210,815,38.2
34017,622123,32,12,13,42,31024,938,34.1
34019,128458,88,2,3,5,48489,994,42.4
34021,364445,56,20,9,14,36016,900,37.4
34023,798882,51,9,20,18,33289,1064,36.9
34025,628112,78,7,5,9,40976,998,40.6
34027,489811,76,3,9,11,47342,1129,40.5
34029,569374,87,3,2,8,29826,1069,42.4
34031,496204,46,11,5,36,26095,923,36
34033,65982,77,14,1,6,27296,721,40.4
34035,319347,64,8,13,12,47067,1162,39.7
34037,149996,89,2,2,6,35982,937,40.6
34039,529547,47,21,5,26,34096,948,37.8
34041,108982,87,3,2,7,32985,834,40.7
35001,646881,43,3,2,47,26143,629,35.7
35003,3652,77,0,0,17,20895,438,58.6
35005,64268,45,1,1,50,18504,445,35.2
35006,27179,22,0,0,36,14712,357,36
35007,13827,51,0,0,46,21047,407,45.6
35009,46924,52,6,2,38,19925,440,31.7
35011,1772,66,0,0,34,20769,275,49.4
35013,201670,30,1,1,65,18315,525,32.2
35015,52665,53,1,1,43,24587,476,37.4
35017,29706,49,0,1,48,21164,430,45.4
35019,4698,22,1,0,72,13710,316,40.9
35021,943,59,1,2,38,14684,217,41.3
35023,4964,40,2,0,58,17451,285,37.4
35025,62503,45,4,0,49,19637,474,31.6
35027,20502,67,0,0,29,24290,539,48.4
35028,18091,77,0,5,14,49474,866,43.5
35029,25252,37,1,0,60,15687,383,38.1
35031,70663,11,1,1,13,12932,337,29.9
35033,4923,15,0,0,84,22035,372,44.2
35035,62782,54,3,1,34,19255,445,36.5
35037,9002,54,1,1,41,18234,370,44.4
35039,40195,14,0,0,71,19913,413,38.6
35041,19372,59,1,0,39,16933,398,29.9
35043,124263,48,2,1,34,25979,780,37.4
35045,127517,43,1,0,18,20725,541,32.3
35047,29321,19,1,0,77,18508,434,39.8
35049,141702,44,1,1,50,32188,768,42.2
35051,11938,71,0,0,27,16667,398,53.6
35053,17964,38,0,1,48,17801,417,36.5
35055,32574,37,0,0,56,22145,609,44.1
35057,16467,57,1,1,38,17278,442,40.7
35059,4388,62,1,0,35,19228,400,42.3
35061,74554,37,1,0,57,19955,520,36.9
36001,304032,77,12,4,5,30863,713,38.1
36003,49105,96,1,1,1,20058,419,37.1
36005,1365725,11,31,3,53,17575,814,32.6
